id,type,itunes_product_id,googleplay_product_id,dev_itunes_product_id,dev_googleplay_product_id,title,gift_description,banner_image_path,price,start_at,end_at,display_counter,purchasing_count_max,reset_type,reset_interval,reset_time,display_when_sold_out,unlock_instruction,display_when_locked,extend_interval_reset_hours,geoip_limited,is_paid_stone,show_probability
91011,SpecialPackageProduct,bngi0221_special_shop_product_91_11,bngi0221_special_shop_product_91_11,,,Beyond Space and Time Pack (Fusion Zamasu 1),Beyond Space and Time Pack (Fusion Zamasu 1),banners/en/special_shop/spshop_icon_091011.png,650,2023-08-27 06:45:00,2023-10-05 05:59:59,1,1,,,,1,,0,,1,1,1
91012,SpecialPackageProduct,bngi0221_special_shop_product_91_12,bngi0221_special_shop_product_91_12,,,Beyond Space and Time Pack (Fusion Zamasu 2),Beyond Space and Time Pack (Fusion Zamasu 2),banners/en/special_shop/spshop_icon_091012.png,1900,2023-08-27 06:45:00,2023-10-05 05:59:59,1,1,,,,1,"Purchase Beyond Space and Time Pack (Fusion Zamasu 1)
to unlock",1,,1,1,1
91013,SpecialPackageProduct,bngi0221_special_shop_product_91_13,bngi0221_special_shop_product_91_13,,,Beyond Space and Time Pack (Fusion Zamasu 3),Beyond Space and Time Pack (Fusion Zamasu 3),banners/en/special_shop/spshop_icon_091013.png,3900,2023-08-27 06:45:00,2023-10-05 05:59:59,1,2,,,,1,"Purchase Beyond Space and Time Pack (Fusion Zamasu 2)
to unlock",1,,1,1,1
92001,SpecialPackageProduct,bngi0221_special_shop_product_92_01,bngi0221_special_shop_product_92_01,,,Light of Hope Pack (Trunks 1),Light of Hope Pack (Trunks 1),banners/en/special_shop/spshop_icon_092001.png,650,2023-09-15 00:00:00,2023-10-05 05:59:59,1,1,,,,1,,0,,1,1,1
92002,SpecialPackageProduct,bngi0221_special_shop_product_92_02,bngi0221_special_shop_product_92_02,,,Light of Hope Pack (Trunks 2),Light of Hope Pack (Trunks 2),banners/en/special_shop/spshop_icon_092002.png,1900,2023-09-15 00:00:00,2023-10-05 05:59:59,1,1,,,,1,"Purchase Light of Hope Pack (Trunks 1)
to unlock",1,,1,1,1
92003,SpecialPackageProduct,bngi0221_special_shop_product_92_03,bngi0221_special_shop_product_92_03,,,Light of Hope Pack (Trunks 3),Light of Hope Pack (Trunks 3),banners/en/special_shop/spshop_icon_092003.png,3900,2023-09-15 00:00:00,2023-10-05 05:59:59,1,2,,,,1,"Purchase Light of Hope Pack (Trunks 2)
to unlock",1,,1,1,1
92011,SpecialPackageProduct,bngi0221_special_shop_product_92_11,bngi0221_special_shop_product_92_11,,,Light of Hope Pack (Gohan 1),Light of Hope Pack (Gohan 1),banners/en/special_shop/spshop_icon_092011.png,650,2023-09-15 00:00:00,2023-10-05 05:59:59,1,1,,,,1,,0,,1,1,1
92012,SpecialPackageProduct,bngi0221_special_shop_product_92_12,bngi0221_special_shop_product_92_12,,,Light of Hope Pack (Gohan 2),Light of Hope Pack (Gohan 2),banners/en/special_shop/spshop_icon_092012.png,1900,2023-09-15 00:00:00,2023-10-05 05:59:59,1,1,,,,1,"Purchase Light of Hope Pack (Gohan 1)
to unlock",1,,1,1,1
92013,SpecialPackageProduct,bngi0221_special_shop_product_92_13,bngi0221_special_shop_product_92_13,,,Light of Hope Pack (Gohan 3),Light of Hope Pack (Gohan 3),banners/en/special_shop/spshop_icon_092013.png,3900,2023-09-15 00:00:00,2023-10-05 05:59:59,1,2,,,,1,"Purchase Light of Hope Pack (Gohan 2)
to unlock",1,,1,1,1
93001,SpecialPackageProduct,bngi0221_special_shop_product_93_01,bngi0221_special_shop_product_93_01,,,Energy Rush Pack 1,Energy Rush Pack 1,banners/en/special_shop/spshop_icon_093001.png,1100,2023-10-05 06:30:00,2023-10-20 05:59:59,1,1,,,,1,,0,,1,1,1
93002,SpecialPackageProduct,bngi0221_special_shop_product_93_02,bngi0221_special_shop_product_93_02,,,Energy Rush Pack 2,Energy Rush Pack 2,banners/en/special_shop/spshop_icon_093002.png,5200,2023-10-05 06:30:00,2023-10-20 05:59:59,1,1,,,,1,"Purchase Energy Rush Pack 1
to unlock",1,,1,1,1
93003,SpecialPackageProduct,bngi0221_special_shop_product_93_03,bngi0221_special_shop_product_93_03,,,Energy Rush Pack 3,Energy Rush Pack 3,banners/en/special_shop/spshop_icon_093003.png,5200,2023-10-05 06:30:00,2023-10-20 05:59:59,1,1,,,,1,"Purchase Energy Rush Pack 2
to unlock",1,,1,1,1
94001,SpecialPackageProduct,bngi0221_special_shop_product_94_01,bngi0221_special_shop_product_94_01,,,Fantastical Parade Pack 1,Fantastical Parade Pack 1,banners/en/special_shop/spshop_icon_094001.png,800,2023-10-26 06:30:00,2023-11-03 05:59:59,1,1,,,,1,,0,,1,1,1
94002,SpecialPackageProduct,bngi0221_special_shop_product_94_02,bngi0221_special_shop_product_94_02,,,Fantastical Parade Pack 2,Fantastical Parade Pack 2,banners/en/special_shop/spshop_icon_094002.png,1600,2023-10-26 06:30:00,2023-11-03 05:59:59,1,1,,,,1,"Purchase Fantastical Parade Pack 1
to unlock",1,,1,1,1
95001,SpecialPackageProduct,bngi0221_special_shop_product_95_01,bngi0221_special_shop_product_95_01,,,Exploding Gratitude Pack 1,Exploding Gratitude Pack 1,banners/en/special_shop/spshop_icon_095001.png,650,2023-11-03 06:30:00,2023-11-29 23:59:59,1,1,,,,1,,0,,1,1,1
95002,SpecialPackageProduct,bngi0221_special_shop_product_95_02,bngi0221_special_shop_product_95_02,,,Exploding Gratitude Pack 2,Exploding Gratitude Pack 2,banners/en/special_shop/spshop_icon_095002.png,1600,2023-11-03 06:30:00,2023-11-29 23:59:59,1,1,,,,1,"Purchase Exploding Gratitude Pack 1
to unlock",1,,1,1,1
95003,SpecialPackageProduct,bngi0221_special_shop_product_95_03,bngi0221_special_shop_product_95_03,,,Exploding Gratitude Pack 3,Exploding Gratitude Pack 3,banners/en/special_shop/spshop_icon_095003.png,5200,2023-11-03 06:30:00,2023-11-29 23:59:59,1,2,,,,1,"Purchase Exploding Gratitude Pack 2
to unlock",1,,1,1,1
96001,SpecialPackageProduct,bngi0221_special_shop_product_96_01,bngi0221_special_shop_product_96_01,,,Overflowing Gratitude Pack 1,Overflowing Gratitude Pack 1,banners/en/special_shop/spshop_icon_096001.png,650,2023-11-16 06:30:00,2023-11-29 23:59:59,1,1,,,,1,,0,,1,1,1
96002,SpecialPackageProduct,bngi0221_special_shop_product_96_02,bngi0221_special_shop_product_96_02,,,Overflowing Gratitude Pack 2,Overflowing Gratitude Pack 2,banners/en/special_shop/spshop_icon_096002.png,3200,2023-11-16 06:30:00,2023-11-29 23:59:59,1,1,,,,1,"Purchase Overflowing Gratitude Pack 1
to unlock",1,,1,1,1
97001,SpecialPackageProduct,bngi0221_special_shop_product_97_01,bngi0221_special_shop_product_97_01,,,DRAGON BALL FighterZ Pack 1,DRAGON BALL FighterZ Pack 1,banners/en/special_shop/spshop_icon_097001.png,1100,2023-11-30 06:00:00,2023-12-19 05:59:59,1,1,,,,1,,0,,1,1,1
97002,SpecialPackageProduct,bngi0221_special_shop_product_97_02,bngi0221_special_shop_product_97_02,,,DRAGON BALL FighterZ Pack 2,DRAGON BALL FighterZ Pack 2,banners/en/special_shop/spshop_icon_097002.png,5200,2023-11-30 06:00:00,2023-12-19 05:59:59,1,2,,,,1,"Purchase DRAGON BALL FighterZ Pack 1
to unlock",1,,1,1,1
98001,SpecialPackageProduct,bngi0221_special_shop_product_98_01,bngi0221_special_shop_product_98_01,,,Divine Dragon Carnival Pack 1,Divine Dragon Carnival Pack 1,banners/en/special_shop/spshop_icon_098001.png,650,2023-12-14 02:00:00,2024-01-01 05:59:59,1,1,,,,1,,0,,1,1,1
98002,SpecialPackageProduct,bngi0221_special_shop_product_98_02,bngi0221_special_shop_product_98_02,,,Divine Dragon Carnival Pack 2,Divine Dragon Carnival Pack 2,banners/en/special_shop/spshop_icon_098002.png,5200,2023-12-14 02:00:00,2024-01-01 05:59:59,1,2,,,,1,"Purchase Divine Dragon Carnival Pack 1
to unlock",1,,1,1,1
99001,SpecialPackageProduct,bngi0221_special_shop_product_99_01,bngi0221_special_shop_product_99_01,,,Frosty Miracle Pack 1,Frosty Miracle Pack 1,banners/en/special_shop/spshop_icon_099001.png,650,2023-12-25 06:30:00,2024-01-05 05:59:59,1,1,,,,1,,0,,1,1,1
99002,SpecialPackageProduct,bngi0221_special_shop_product_99_02,bngi0221_special_shop_product_99_02,,,Frosty Miracle Pack 2,Frosty Miracle Pack 2,banners/en/special_shop/spshop_icon_099002.png,1600,2023-12-25 06:30:00,2024-01-05 05:59:59,1,1,,,,1,"Purchase Frosty Miracle Pack 1
to unlock",1,,1,1,1
99003,SpecialPackageProduct,bngi0221_special_shop_product_99_03,bngi0221_special_shop_product_99_03,,,Frosty Miracle Pack 3,Frosty Miracle Pack 3,banners/en/special_shop/spshop_icon_099003.png,5200,2023-12-25 06:30:00,2024-01-05 05:59:59,1,2,,,,1,"Purchase Frosty Miracle Pack 2
to unlock",1,,1,1,1
100001,SpecialPackageProduct,bngi0221_special_shop_product_100_01,bngi0221_special_shop_product_100_01,,,Happy New Year 2024 Pack,Happy New Year 2024 Pack,banners/en/special_shop/spshop_icon_100001.png,1100,2024-01-01 02:00:00,2024-01-31 23:59:59,1,1,,,,1,,0,,1,1,1
101001,SpecialPackageProduct,bngi0221_special_shop_product_101_01,bngi0221_special_shop_product_101_01,,,Training for Excellence Pack 1,Training for Excellence Pack 1,banners/en/special_shop/spshop_icon_101001.png,1100,2024-01-03 06:30:00,2024-01-17 05:59:59,1,1,,,,1,,0,,1,1,1
101002,SpecialPackageProduct,bngi0221_special_shop_product_101_02,bngi0221_special_shop_product_101_02,,,Training for Excellence Pack 2,Training for Excellence Pack 2,banners/en/special_shop/spshop_icon_101002.png,5200,2024-01-03 06:30:00,2024-01-17 05:59:59,1,2,,,,1,"Purchase Training for Excellence Pack 1
to unlock",1,,1,1,1
102001,SpecialPackageProduct,bngi0221_special_shop_product_102_01,bngi0221_special_shop_product_102_01,,,Rising Dragon Carnival Pack 1,Rising Dragon Carnival Pack 1,banners/en/special_shop/spshop_icon_102001.png,650,2024-01-17 06:30:00,2024-02-01 05:59:59,1,1,,,,1,,0,,1,1,1
102002,SpecialPackageProduct,bngi0221_special_shop_product_102_02,bngi0221_special_shop_product_102_02,,,Rising Dragon Carnival Pack 2,Rising Dragon Carnival Pack 2,banners/en/special_shop/spshop_icon_102002.png,2800,2024-01-17 06:30:00,2024-02-01 05:59:59,1,1,,,,1,"Purchase Rising Dragon Carnival Pack 1
to unlock",1,,1,1,1
102003,SpecialPackageProduct,bngi0221_special_shop_product_102_03,bngi0221_special_shop_product_102_03,,,Rising Dragon Carnival Pack 3,Rising Dragon Carnival Pack 3,banners/en/special_shop/spshop_icon_102003.png,5200,2024-01-17 06:30:00,2024-02-01 05:59:59,1,1,,,,1,"Purchase Rising Dragon Carnival Pack 2
to unlock",1,,1,1,1
103001,SpecialPackageProduct,bngi0221_special_shop_product_103_01,bngi0221_special_shop_product_103_01,,,Limitless Sprint Pack 1,Limitless Sprint Pack 1,banners/en/special_shop/spshop_icon_103001.png,650,2024-02-01 06:30:00,2024-02-15 05:59:59,1,1,,,,1,,0,,1,1,1
103002,SpecialPackageProduct,bngi0221_special_shop_product_103_02,bngi0221_special_shop_product_103_02,,,Limitless Sprint Pack 2,Limitless Sprint Pack 2,banners/en/special_shop/spshop_icon_103002.png,5200,2024-02-01 06:30:00,2024-02-15 05:59:59,1,2,,,,1,"Purchase Limitless Sprint Pack 1
to unlock",1,,1,1,1
104001,SpecialPackageProduct,bngi0221_special_shop_product_104_01,bngi0221_special_shop_product_104_01,,,All Pumped Up! Weekly Pack 2,All Pumped Up! Weekly Pack 2,banners/en/special_shop/spshop_icon_104001.png,800,2024-02-10 00:00:00,2024-02-23 23:59:59,1,1,day,7.0,0.0,1,,0,,1,1,1
105001,SpecialPackageProduct,bngi0221_special_shop_product_105_01,bngi0221_special_shop_product_105_01,,,Sweets of Magnificent Love Pack,Sweets of Magnificent Love Pack,banners/en/special_shop/spshop_icon_105001.png,6400,2024-02-15 06:30:00,2024-03-01 05:59:59,1,1,,,,1,,0,,1,1,1
106001,SpecialPackageProduct,bngi0221_special_shop_product_106_01,bngi0221_special_shop_product_106_01,,,Rose-Colored Nightmare Pack 1,Rose-Colored Nightmare Pack 1,banners/en/special_shop/spshop_icon_106001.png,1100,2024-02-21 06:30:00,2024-03-05 05:59:59,1,1,,,,1,,0,,1,1,1
106002,SpecialPackageProduct,bngi0221_special_shop_product_106_02,bngi0221_special_shop_product_106_02,,,Rose-Colored Nightmare Pack 2,Rose-Colored Nightmare Pack 2,banners/en/special_shop/spshop_icon_106002.png,2600,2024-02-21 06:30:00,2024-03-05 05:59:59,1,1,,,,1,"Purchase Rose-Colored Nightmare Pack 1
to unlock",1,,1,1,1
106003,SpecialPackageProduct,bngi0221_special_shop_product_106_03,bngi0221_special_shop_product_106_03,,,Rose-Colored Nightmare Pack 3,Rose-Colored Nightmare Pack 3,banners/en/special_shop/spshop_icon_106003.png,5200,2024-02-21 06:30:00,2024-03-05 05:59:59,1,2,,,,1,"Purchase Rose-Colored Nightmare Pack 2
to unlock",1,,1,1,1
107001,SpecialPackageProduct,bngi0221_special_shop_product_107_01,bngi0221_special_shop_product_107_01,,,Join Forces Pack 1,Join Forces Pack 1,banners/en/special_shop/spshop_icon_107001.png,1100,2024-03-01 06:30:00,2024-03-18 05:59:59,1,1,,,,1,,0,,1,1,1
107002,SpecialPackageProduct,bngi0221_special_shop_product_107_02,bngi0221_special_shop_product_107_02,,,Join Forces Pack 2,Join Forces Pack 2,banners/en/special_shop/spshop_icon_107002.png,3900,2024-03-01 06:30:00,2024-03-18 05:59:59,1,1,,,,1,"Purchase Join Forces Pack 1
to unlock",1,,1,1,1
107003,SpecialPackageProduct,bngi0221_special_shop_product_107_03,bngi0221_special_shop_product_107_03,,,Join Forces Pack 3,Join Forces Pack 3,banners/en/special_shop/spshop_icon_107003.png,7000,2024-03-01 06:30:00,2024-03-18 05:59:59,1,1,,,,1,"Purchase Join Forces Pack 2
to unlock",1,,1,1,1
108001,SpecialPackageProduct,bngi0221_special_shop_product_108_01,bngi0221_special_shop_product_108_01,,,Reclaim the Summit Pack 1,Reclaim the Summit Pack 1,banners/en/special_shop/spshop_icon_108001.png,1100,2024-03-18 06:18:00,2024-04-02 05:59:59,1,1,,,,1,,0,,1,1,1
108002,SpecialPackageProduct,bngi0221_special_shop_product_108_02,bngi0221_special_shop_product_108_02,,,Reclaim the Summit Pack 2,Reclaim the Summit Pack 2,banners/en/special_shop/spshop_icon_108002.png,2800,2024-03-18 06:18:00,2024-04-02 05:59:59,1,1,,,,1,"Purchase Reclaim the Summit Pack 1
to unlock",1,,1,1,1
108003,SpecialPackageProduct,bngi0221_special_shop_product_108_03,bngi0221_special_shop_product_108_03,,,Reclaim the Summit Pack 3,Reclaim the Summit Pack 3,banners/en/special_shop/spshop_icon_108003.png,5200,2024-03-18 06:18:00,2024-04-02 05:59:59,1,2,,,,1,"Purchase Reclaim the Summit Pack 2
to unlock",1,,1,1,1
109001,SpecialPackageProduct,bngi0221_special_shop_product_109_01,bngi0221_special_shop_product_109_01,,,Special Support Pack,Special Support Pack,banners/en/special_shop/spshop_icon_109001.png,800,2024-03-18 06:18:00,2024-04-02 05:59:59,1,1,,,,1,,0,,1,1,1
110001,SpecialPackageProduct,bngi0221_special_shop_product_110_01,bngi0221_special_shop_product_110_01,,,Explosive Power Pack (Goku 1),Explosive Power Pack (Goku 1),banners/en/special_shop/spshop_icon_110001.png,650,2024-04-01 06:30:00,2024-04-19 05:59:59,1,1,,,,1,,0,,1,1,1
110002,SpecialPackageProduct,bngi0221_special_shop_product_110_02,bngi0221_special_shop_product_110_02,,,Explosive Power Pack (Goku 2),Explosive Power Pack (Goku 2),banners/en/special_shop/spshop_icon_110002.png,1600,2024-04-01 06:30:00,2024-04-19 05:59:59,1,1,,,,1,"Purchase Explosive Power Pack (Goku 1)
to unlock",1,,1,1,1
110003,SpecialPackageProduct,bngi0221_special_shop_product_110_03,bngi0221_special_shop_product_110_03,,,Explosive Power Pack (Goku 3),Explosive Power Pack (Goku 3),banners/en/special_shop/spshop_icon_110003.png,5400,2024-04-01 06:30:00,2024-04-19 05:59:59,1,2,,,,1,"Purchase Explosive Power Pack (Goku 2)
to unlock",1,,1,1,1
110011,SpecialPackageProduct,bngi0221_special_shop_product_110_11,bngi0221_special_shop_product_110_11,,,Explosive Power Pack (Hirudegarn 1),Explosive Power Pack (Hirudegarn 1),banners/en/special_shop/spshop_icon_110011.png,650,2024-04-01 06:30:00,2024-04-19 05:59:59,1,1,,,,1,,0,,1,1,1
110012,SpecialPackageProduct,bngi0221_special_shop_product_110_12,bngi0221_special_shop_product_110_12,,,Explosive Power Pack (Hirudegarn 2),Explosive Power Pack (Hirudegarn 2),banners/en/special_shop/spshop_icon_110012.png,1600,2024-04-01 06:30:00,2024-04-19 05:59:59,1,1,,,,1,"Purchase Explosive Power Pack (Hirudegarn 1)
to unlock",1,,1,1,1
110013,SpecialPackageProduct,bngi0221_special_shop_product_110_13,bngi0221_special_shop_product_110_13,,,Explosive Power Pack (Hirudegarn 3),Explosive Power Pack (Hirudegarn 3),banners/en/special_shop/spshop_icon_110013.png,5400,2024-04-01 06:30:00,2024-04-19 05:59:59,1,2,,,,1,"Purchase Explosive Power Pack (Hirudegarn 2)
to unlock",1,,1,1,1
111001,SpecialPackageProduct,bngi0221_special_shop_product_111_01,bngi0221_special_shop_product_111_01,,,Decisive Punch Pack,Decisive Punch Pack,banners/en/special_shop/spshop_icon_111001.png,5200,2024-04-15 06:30:00,2024-04-29 05:59:59,1,1,,,,1,,0,,1,1,1
112001,SpecialPackageProduct,bngi0221_special_shop_product_120_01,bngi0221_special_shop_product_120_01,,,Incredible Surprise Pack (Goku 1),Incredible Surprise Pack (Goku 1),banners/en/special_shop/spshop_icon_112001.png,1100,2024-04-26 04:00:00,2024-05-24 05:59:59,1,1,,,,1,,0,,1,1,1
112002,SpecialPackageProduct,bngi0221_special_shop_product_120_02,bngi0221_special_shop_product_120_02,,,Incredible Surprise Pack (Goku 2),Incredible Surprise Pack (Goku 2),banners/en/special_shop/spshop_icon_112002.png,2800,2024-04-26 04:00:00,2024-05-24 05:59:59,1,1,,,,1,"Purchase Incredible Surprise Pack (Goku 1)
to unlock",1,,1,1,1
112003,SpecialPackageProduct,bngi0221_special_shop_product_120_03,bngi0221_special_shop_product_120_03,,,Incredible Surprise Pack (Goku 3),Incredible Surprise Pack (Goku 3),banners/en/special_shop/spshop_icon_112003.png,5200,2024-04-26 04:00:00,2024-05-24 05:59:59,1,2,,,,1,"Purchase Incredible Surprise Pack (Goku 2)
to unlock",1,,1,1,1
112011,SpecialPackageProduct,bngi0221_special_shop_product_120_11,bngi0221_special_shop_product_120_11,,,Incredible Surprise Pack (Majin Buu 1),Incredible Surprise Pack (Majin Buu 1),banners/en/special_shop/spshop_icon_112011.png,1100,2024-04-26 04:00:00,2024-05-24 05:59:59,1,1,,,,1,,0,,1,1,1
112012,SpecialPackageProduct,bngi0221_special_shop_product_120_12,bngi0221_special_shop_product_120_12,,,Incredible Surprise Pack (Majin Buu 2),Incredible Surprise Pack (Majin Buu 2),banners/en/special_shop/spshop_icon_112012.png,2800,2024-04-26 04:00:00,2024-05-24 05:59:59,1,1,,,,1,"Purchase Incredible Surprise Pack (Majin Buu 1)
to unlock",1,,1,1,1
112013,SpecialPackageProduct,bngi0221_special_shop_product_120_13,bngi0221_special_shop_product_120_13,,,Incredible Surprise Pack (Majin Buu 3),Incredible Surprise Pack (Majin Buu 3),banners/en/special_shop/spshop_icon_112013.png,5200,2024-04-26 04:00:00,2024-05-24 05:59:59,1,2,,,,1,"Purchase Incredible Surprise Pack (Majin Buu 2)
to unlock",1,,1,1,1
113001,SpecialPackageProduct,bngi0221_special_shop_product_113_01,bngi0221_special_shop_product_113_01,,,Sanctuary Fighter Pack,Sanctuary Fighter Pack,banners/en/special_shop/spshop_icon_113001.png,6400,2024-05-14 08:00:00,2024-06-06 05:59:59,1,2,,,,1,,0,,1,1,1
114001,SpecialPackageProduct,bngi0221_special_shop_product_114_01,bngi0221_special_shop_product_114_01,,,Special Support Pack,Special Support Pack,banners/en/special_shop/spshop_icon_109001.png,800,2024-05-14 00:00:00,2024-05-30 23:59:59,1,1,,,,1,,0,,1,1,1
115001,SpecialPackageProduct,bngi0221_special_shop_product_115_01,bngi0221_special_shop_product_115_01,,,Despair's Onslaught Pack 1,Despair's Onslaught Pack 1,banners/en/special_shop/spshop_icon_115001.png,1100,2024-05-31 06:30:00,2024-06-20 05:59:59,1,1,,,,1,,0,,1,1,1
115002,SpecialPackageProduct,bngi0221_special_shop_product_115_02,bngi0221_special_shop_product_115_02,,,Despair's Onslaught Pack 2,Despair's Onslaught Pack 2,banners/en/special_shop/spshop_icon_115002.png,5200,2024-05-31 06:30:00,2024-06-20 05:59:59,1,2,,,,1,"Purchase Despair's Onslaught Pack 1
to unlock",1,,1,1,1
116001,SpecialPackageProduct,bngi0221_special_shop_product_116_01,bngi0221_special_shop_product_116_01,,,9th Anniversary Countdown Pack,9th Anniversary Countdown Pack,banners/en/special_shop/spshop_icon_116001.png,480,2024-06-01 00:00:00,2024-07-05 23:59:59,1,1,day,7.0,0.0,1,,0,,1,1,1
117001,SpecialPackageProduct,bngi0221_special_shop_product_117_01,bngi0221_special_shop_product_117_01,,,Captain's Ace in the Hole Pack,Captain's Ace in the Hole Pack,banners/en/special_shop/spshop_icon_117001.png,6400,2024-06-20 06:30:00,2024-07-07 05:59:59,1,2,,,,1,,0,,1,1,1
118001,SpecialPackageProduct,bngi0221_special_shop_product_118_01,bngi0221_special_shop_product_118_01,,,Step-Up Dragon Stone Set 1 [With UR Premium Dragon Stone 2],Step-Up Dragon Stone Set 1 [With UR Premium Dragon Stone 2],banners/en/special_shop/spshop_icon_118001.png,5600,2024-07-07 00:00:00,2024-08-12 05:59:59,1,1,,,,1,,0,,1,1,1
118002,SpecialPackageProduct,bngi0221_special_shop_product_118_02,bngi0221_special_shop_product_118_02,,,Step-Up Dragon Stone Set 2 [With UR Premium Dragon Stone 2],Step-Up Dragon Stone Set 2 [With UR Premium Dragon Stone 2],banners/en/special_shop/spshop_icon_118002.png,6400,2024-07-07 00:00:00,2024-08-12 05:59:59,1,1,,,,1,"Purchase Step-Up Dragon Stone Set 1 
[With UR Premium Dragon Stone 2]
to unlock",1,,1,1,1
118003,SpecialPackageProduct,bngi0221_special_shop_product_118_03,bngi0221_special_shop_product_118_03,,,Step-Up Dragon Stone Set 3 [With LR Premium Dragon Stone 2],Step-Up Dragon Stone Set 3 [With LR Premium Dragon Stone 2],banners/en/special_shop/spshop_icon_118003.png,6600,2024-07-07 00:00:00,2024-08-12 05:59:59,1,1,,,,1,"Purchase Step-Up Dragon Stone Set 2 
[With UR Premium Dragon Stone 2]
to unlock",1,,1,1,1
119001,SpecialPackageProduct,bngi0221_special_shop_product_119_01,bngi0221_special_shop_product_119_01,,,Beyond the Ultimate Pack (Broly 1),Beyond the Ultimate Pack (Broly 1),banners/en/special_shop/spshop_icon_119001.png,800,2024-07-09 05:00:00,2024-08-13 05:59:59,1,1,,,,1,,0,,1,1,1
119002,SpecialPackageProduct,bngi0221_special_shop_product_119_02,bngi0221_special_shop_product_119_02,,,Beyond the Ultimate Pack (Broly 2),Beyond the Ultimate Pack (Broly 2),banners/en/special_shop/spshop_icon_119002.png,2800,2024-07-09 05:00:00,2024-08-13 05:59:59,1,1,,,,1,"Purchase Beyond the Ultimate Pack (Broly 1)
to unlock",1,,1,1,1
119003,SpecialPackageProduct,bngi0221_special_shop_product_119_03,bngi0221_special_shop_product_119_03,,,Beyond the Ultimate Pack (Broly 3),Beyond the Ultimate Pack (Broly 3),banners/en/special_shop/spshop_icon_119003.png,5600,2024-07-09 05:00:00,2024-08-13 05:59:59,1,1,,,,1,"Purchase Beyond the Ultimate Pack (Broly 2)
to unlock",1,,1,1,1
119011,SpecialPackageProduct,bngi0221_special_shop_product_119_11,bngi0221_special_shop_product_119_11,,,Beyond the Ultimate Pack (Gogeta 1),Beyond the Ultimate Pack (Gogeta 1),banners/en/special_shop/spshop_icon_119011.png,800,2024-07-09 05:00:00,2024-08-13 05:59:59,1,1,,,,1,,0,,1,1,1
119012,SpecialPackageProduct,bngi0221_special_shop_product_119_12,bngi0221_special_shop_product_119_12,,,Beyond the Ultimate Pack (Gogeta 2),Beyond the Ultimate Pack (Gogeta 2),banners/en/special_shop/spshop_icon_119012.png,2800,2024-07-09 05:00:00,2024-08-13 05:59:59,1,1,,,,1,"Purchase Beyond the Ultimate Pack (Gogeta 1)
to unlock",1,,1,1,1
119013,SpecialPackageProduct,bngi0221_special_shop_product_119_13,bngi0221_special_shop_product_119_13,,,Beyond the Ultimate Pack (Gogeta 3),Beyond the Ultimate Pack (Gogeta 3),banners/en/special_shop/spshop_icon_119013.png,5600,2024-07-09 05:00:00,2024-08-13 05:59:59,1,1,,,,1,"Purchase Beyond the Ultimate Pack (Gogeta 2)
to unlock",1,,1,1,1
121001,SpecialPackageProduct,bngi0221_special_shop_product_121_01,bngi0221_special_shop_product_121_01,,,Super Heroes' Determination Pack (Gohan 1),Super Heroes' Determination Pack (Gohan 1),banners/en/special_shop/spshop_icon_121001.png,650,2024-07-26 05:00:00,2024-08-13 05:59:59,1,2,,,,1,,0,,1,1,1
121002,SpecialPackageProduct,bngi0221_special_shop_product_121_02,bngi0221_special_shop_product_121_02,,,Super Heroes' Determination Pack (Gohan 2),Super Heroes' Determination Pack (Gohan 2),banners/en/special_shop/spshop_icon_121002.png,2000,2024-07-26 05:00:00,2024-08-13 05:59:59,1,2,,,,1,"Purchase Super Heroes' Determination Pack (Gohan 1)
to unlock.",1,,1,1,1
121003,SpecialPackageProduct,bngi0221_special_shop_product_121_03,bngi0221_special_shop_product_121_03,,,Super Heroes' Determination Pack (Gohan 3),Super Heroes' Determination Pack (Gohan 3),banners/en/special_shop/spshop_icon_121003.png,5200,2024-07-26 05:00:00,2024-08-13 05:59:59,1,2,,,,1,"Purchase Super Heroes' Determination Pack (Gohan 2)
to unlock.",1,,1,1,1
121011,SpecialPackageProduct,bngi0221_special_shop_product_121_11,bngi0221_special_shop_product_121_11,,,Super Heroes' Determination Pack (Gammas 1),Super Heroes' Determination Pack (Gammas 1),banners/en/special_shop/spshop_icon_121011.png,650,2024-07-26 05:00:00,2024-08-13 05:59:59,1,2,,,,1,,0,,1,1,1
121012,SpecialPackageProduct,bngi0221_special_shop_product_121_12,bngi0221_special_shop_product_121_12,,,Super Heroes' Determination Pack (Gammas 2),Super Heroes' Determination Pack (Gammas 2),banners/en/special_shop/spshop_icon_121012.png,2000,2024-07-26 05:00:00,2024-08-13 05:59:59,1,2,,,,1,"Purchase Super Heroes' Determination Pack (Gammas 1)
to unlock.",1,,1,1,1
121013,SpecialPackageProduct,bngi0221_special_shop_product_121_13,bngi0221_special_shop_product_121_13,,,Super Heroes' Determination Pack (Gammas 3),Super Heroes' Determination Pack (Gammas 3),banners/en/special_shop/spshop_icon_121013.png,5200,2024-07-26 05:00:00,2024-08-13 05:59:59,1,2,,,,1,"Purchase Super Heroes' Determination Pack (Gammas 2)
to unlock.",1,,1,1,1
122001,SpecialPackageProduct,bngi0221_special_shop_product_122_01,bngi0221_special_shop_product_122_01,,,Dragon Stone x12,Dragon Stone x12,banners/en/special_shop/spshop_icon_122001.png,480,2024-08-05 06:30:00,2024-08-13 05:59:59,0,1,,,,1,,0,,1,1,1
