id,type,mission_category_id,name,panel_name,priority,orderer_id,description,target_value,display_target_value,target_100_value,conditions,link_to,area_id,z_battle_stage_id,origin_episode_id,origin_battle_id,start_at,end_at,end_at_hidden
1036,Mission::QuestAndZBattleClearMission::CountMission,1,"Clear Stage 2 of “An Epic Showdown” 
on NORMAL.",,30013,1,"Clear Stage 2 of the event ""An Epic Showdown"" 
on NORMAL once.",1,,,"{""sugoroku_map_ids"": [4030020]}",,403.0,,,,2015-12-02 08:30:00,2038-01-01 00:00:00,1
1037,Mission::ItemExchangeMission::GetExchangePointMission,1,Get Trade Points.,,30006,1,"Trade any items you don't need 
for Trade Points at Baba's Shop!",1,,,{},internal:TradeExPointScene,,,,,2016-02-01 06:30:00,2038-01-01 00:00:00,1
1038,Mission::ExchangePointShopExchangeMission::GetItemsMission,1,Use Trade Points.,,30005,1,Buy something at Baba's Shop using Trade Points!,1,,,{},internal:TradeExPointScene,,,,,2016-02-01 06:30:00,2038-01-01 00:00:00,1
1039,Mission::ExchangePointShopExchangeMission::ExtendCapacityMission,1,"Expand the product range of 
Baba's Shop.",,30004,1,"Unlock a Trade Slot at Baba's Shop 
using Trade Points!",1,,,{},internal:TradeExPointScene,,,,,2016-02-01 06:30:00,2038-01-01 00:00:00,1
1040,Mission::ExchangePointShopExchangeMission::ExtendCapacityMission,1,"Further expand the product range 
of Baba's Shop.",,30003,1,"Unlock a Trade Slot at Baba's Shop 
using Trade Points 3 times!",3,,,{},internal:TradeExPointScene,,,,,2016-02-01 06:30:00,2038-01-01 00:00:00,1
1041,Mission::ZeniShopExchangeMission::GetItemsMission,1,Use Zeni at Baba's Shop.,,30002,1,"At the Zeni Shop you can use Zeni instead of 
Trade Points to purchase items. 

Purchase an item using Zeni!",1,,,{},internal:TradeZeniScene,,,,,2016-02-01 06:30:00,2038-01-01 00:00:00,1
1042,Mission::DeletedMission,4,"Link Dokkan Battle to 
your Facebook account.",,30024,1,"Linking to a Facebook account 
makes it easy to transfer game 
data to a new device quickly. 
Your data will also be kept safe, 
just in case something happens 
to your current device. 
Select ""Device Transfer/Back 
Up"" from the menu.",1,,,{},,,,,,2015-10-24 06:30:00,2020-03-11 09:59:59,1
1043,Mission::QuestAndZBattleClearMission::CountMission,1000,"[Daily] Clear 
""Turtle School Training"" once!",,10000,15,"Clear the ""Turtle School 
Training!"" event 1 time!

Complete it and claim the 
rewards by 15:59:59 PST
of each day.",1,,,"{""sugoroku_map_ids"": [1320010]}",,132.0,,,,2017-07-27 15:00:00,2021-11-03 23:59:59,1
1044,Mission::QuestAndZBattleClearMission::CountMission,1000,"[Daily] 
Clear a stage 3 times!",,10000,15,"Pick any stage you like and 
clear it three times! 

Complete it and claim the 
rewards by 15:59:59 PST
of each day.",3,,,"{""atk_gteq"": 1}",,,,,,2017-07-27 15:00:00,2021-11-03 23:59:59,1
1045,Mission::GashaDrawMission::CountMission,1000,"[Daily] Perform 1 
Summon on Friend Summon.",,10000,15,"Go to ""Friend Summon"" and 
perform 1 Summon! 
 
Complete it and claim the 
rewards by 15:59:59 PST
of each day.",1,,,"{""types"": [""Gasha::PointGasha""]}",,,,,,2017-07-27 15:00:00,2021-11-03 23:59:59,1
1046,Mission::CardTrainingMission::CountMission,1000,[Daily] Get stronger by Training,,10000,15,"Give any of your characters 
a Training!  

Complete it and claim the 
rewards by 15:59:59 PST
of each day.",1,,,{},internal:CharacterTrainingScene,,,,,2017-07-27 15:00:00,2021-11-03 23:59:59,1
1047,Mission::ExchangePointShopExchangeMission::GetItemsMission,1000,"[Daily] Purchase goods at 
Baba's Shop with Trade Pts!",,10000,15,"Purchase goods at Baba's Shop 
with Trade Pts!  Please note that 
purchasing “0 Trade Pt"" items 
and unlocking a Trade Slot will 
not complete the mission.  

Complete it and claim the 
rewards by 15:59:59 PST
of each day.",1,,,{},internal:TradeExPointScene,,,,,2017-07-27 15:00:00,2021-11-03 23:59:59,1
1048,Mission::BattleStartMission::UseActMission,1000,"[Daily] Consume at least 
50 STA (weekend only)!",,10140,15,"冒険やイベントで
ACTを一日合計50以上
消費してみましょう!
※天下一武道会で
消費されたACTは
含まれません。

条件達成と報酬受取は
各日の23:59:59まで
となります。",50,,,{},,,,,,2015-07-28 15:00:00,2015-07-30 14:59:59,1
2001,Mission::CardTrainingMission::WithMaxLevelTrainerMission,2,"Use a Max-Lv. character as 
a Training Partner.",,20050,1,"The EXP a character gains from a Training Partner 
depends on the partner's level. 

Try using a character whose level is maxed out 
as a Training Partner!",1,,,{},internal:CharacterTrainingScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2002,Mission::CardTrainingMission::UpSkillLevelMission,2,Level up a Super Attack.,,20049,1,"When training a character, select specific 
characters as Training Partners to raise 
Super Attack level.

The higher a Super Attack's level, the more 
powerful it is!

Try raising a character's Super Attack level!",1,,,{},internal:CharacterTrainingScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2003,Mission::CardAwakeningMission::ZCountMission,2,Z-Awaken an AGL-Type character.,,20048,1,"Perform a Z-Awakening to raise a 
character's Rarity as well as powering up 
the character's Type. 

The maximum level will also increase. 

Let's try Z-Awakening an AGL Type character.",1,,,"{""elements"": [10, 20]}",internal:AwakenTopScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2004,Mission::CardAwakeningMission::ZCountMission,2,Z-Awaken a STR-Type character.,,20047,1,"Perform a Z-Awakening to raise a 
character's Rarity as well as powering up 
the character's Type. 

The maximum level will also increase. 

Let's try Z-Awakening a STR Type character.",1,,,"{""elements"": [13, 23]}",internal:AwakenTopScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2005,Mission::CardAwakeningMission::ZCountMission,2,Z-Awaken a PHY-Type character.,,20046,1,"Perform a Z-Awakening to raise a 
character's Rarity as well as powering up 
the character's Type. 

The maximum level will also increase. 

Let's try Z-Awakening a PHY Type character.",1,,,"{""elements"": [14, 24]}",internal:AwakenTopScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2006,Mission::CardAwakeningMission::ZCountMission,2,Z-Awaken an INT-Type character.,,20045,1,"Perform a Z-Awakening to raise a 
character's Rarity as well as powering up 
the character's Type. 

The maximum level will also increase. 

Let's try Z-Awakening an INT Type character.",1,,,"{""elements"": [12, 22]}",internal:AwakenTopScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2007,Mission::CardAwakeningMission::ZCountMission,2,Z-Awaken a TEQ-Type character.,,20044,1,"Perform a Z-Awakening to raise a 
character's Rarity as well as powering up 
the character's Type. 

The maximum level will also increase. 

Let's try Z-Awakening a TEQ Type character.",1,,,"{""elements"": [11, 21]}",internal:AwakenTopScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2008,Mission::CardAwakeningMission::ZCountMission,2,Create 5 Super Type characters.,,20043,1,"High-rank Types reached through Z-Awakening 
outperform standard Types. 
 
An attack that typically inflicts great damage 
against a standard Type enemy will do less 
damage against a high-rank Type enemy. 

Turn 5 characters into Super Types!",5,,,"{""elements"": [10, 11, 12, 13, 14]}",internal:AwakenTopScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2009,Mission::CardAwakeningMission::ZCountMission,2,Create 5 Extreme Type characters.,,20042,1,"Super and Extreme Types are high-rank Types that 
work in opposition to each other. 

Take AGL and STR for example. A Super AGL 
attack against an Extreme STR will inflict more 
damage than a Super AGL attack against 
a Super STR. 

Turn 5 characters into Extreme Types!",5,,,"{""elements"": [20, 21, 22, 23, 24]}",internal:AwakenTopScene,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2010,Mission::QuestClearMission::GetZeniMission,2,"Clear a stage with 
50000 Zeni acquired.",,20041,1,"Clear any stage with at least 50000 Zeni acquired! 

Look out for the Zeni tiles and finish the battle.",50000,1.0,,"{""in_one_quest"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2011,Mission::QuestClearMission::GetSupportItemsMission,2,"Clear a stage with 5 or more 
Support Items acquired.",,20040,1,"The blue Hoi-Poi Capsules that appear on the map 
give you Support Items. 

Come join the Quests and Events, and clear any 
stage with 5 or more Support Items acquired!",5,1.0,,"{""in_one_quest"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2012,Mission::QuestClearMission::GetTrainingItemsMission,2,"Clear a stage with 5 or more 
Training Items acquired.",,20039,1,"The red Hoi-Poi Capsules that appear on the map 
give you Training Items or Training Locations. 

Come join the Quests and Events, and clear any 
stage with 5 or more Training Items acquired! 

* Training Locations excluded.",5,1.0,,"{""in_one_quest"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2013,Mission::QuestClearMission::GetAwakeningItemsMission,2,"Clear a stage with 5 or more 
Awakening Medals acquired.",,20038,1,"The purple Hoi-Poi Capsules that appear on the map 
give you Awakening Medals. 

Come join the Quests and Events, and clear any 
stage with 5 or more Awakening Medals acquired!",5,1.0,,"{""in_one_quest"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2014,Mission::FriendMission::ReachMission,2,Make 25 Friends.,,20037,1,"The more friends you have to depend on, the 
easier it is to get through those troubling times. 

Make at least 25 friends!",25,,,{},,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2015,Mission::QuestAndZBattleClearMission::UseSupportItemsMission,2,Use King.,,20036,1,"The Support Item ""King"" can raise all allies' Ki 
by 1 for 3 turns. 

Use one in a ""Quest"" or ""Event""! 

* This mission will not be completed when you 
lose a battle or abandon a quest.",1,,,"{""support_item_ids"": [1202]}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2016,Mission::QuestAndZBattleClearMission::UseSupportItemsMission,2,Use Launch (Normal).,,20035,1,"The Support Item ""Launch (Normal)"" can raise 
the attacking allies' Ki by a random amount. 

Use one in a ""Quest"" or ""Event""! 

* This mission will not be completed when you 
lose a battle or abandon a quest.",1,,,"{""support_item_ids"": [1203]}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2017,Mission::QuestAndZBattleClearMission::UseSupportItemsMission,2,Use Bulma.,,20034,1,"The Support Item ""Bulma"" can raise all allies' 
ATK and DEF by 20% for 3 turns. 

Use one in a ""Quest"" or ""Event""! 

* This mission will not be completed when you 
lose a battle or abandon a quest.",1,,,"{""support_item_ids"": [1502]}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2018,Mission::QuestAndZBattleClearMission::CountMission,2,"Form a team with a combined 
ATK of 20000 or higher.",,20033,1,"Focusing your team lineup on the ATK stat 
is the name of this test. 

Form a team with a combined ATK of 20000 or 
more and clear any stage from ""Quest"" or ""Event""!",1,,,"{""atk_gteq"": 20000}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2019,Mission::QuestAndZBattleClearMission::CountMission,2,"Form a team with a combined 
HP of 25000 or higher.",,20032,1,"High HP increases the odds of outlasting your 
enemy. 

Form a team with a combined HP of 25000 or more 
and clear any stage from ""Quest"" or ""Event""!",1,,,"{""hp_gteq"": 25000}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2020,Mission::QuestAndZBattleClearMission::CountMission,2,"Bolster a team with 
the Link Skill ""Z Fighters.""",,20031,1,"Clear any stage with only characters possessing 
the Link Skill ""Z Fighters"". 

{cards: by_conditions}",1,,,"{""link_skill_ids"": [45]}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2021,Mission::LoginBonusAcceptMission::CountMission,2,Log in for 15 days total.,,20030,1,Log in to the game for 15 days in total!,15,,,"{""login_bonus_id"": 2}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2022,Mission::LoginBonusAcceptMission::CountMission,2,Log in for 30 days total.,,20029,1,"The login bonus for the 30th day is two types of 
valuable Awakening Medals. 

Log in to the game for 30 days in total!",30,,,"{""login_bonus_id"": 2}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2023,Mission::QuestClearMission::DefeatEnemiesMission,1,Defeat 100 Saibaimen.,,20028,1,"Come join the Quests and Events, 
and defeat 100 Saibaimen! 
 
* Count will not be added if you 
lose a battle or abandon a quest. 
* Some events, such as ""Mow 'em Down! 
Training with Saibaimen"", are excluded.",100,,,"{""enemy_card_ids"": [1000780, 1000781, 3000260, 3000261, 3000270, 3000271, 3000280, 3000281, 3000290, 3000291, 9010511, 9110511, 9210511, 9310511, 9410511, 9034391, 9134391, 9234391, 9334391, 9434391, 9033691, 9133691]}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2024,Mission::WishGrantedMission::CountMission,2,Have Shenron grant 4 wishes.,,20027,1,"You won't find Dragon Balls in other places 
unless you make a wish. 

You can have 4 wishes granted by clearing 
Areas up to and including Area 9!",4,,,{},,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2025,Mission::BattleStartMission::UseActMission,2,Use 500 STA Points.,,20026,1,Consume at least 500 STA!,500,,,{},,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2026,Mission::BattleClearMission::UserRankMission,2,Reach Rank 20.,,20024,1,"Quest stages on HARD and Z-HARD raise your 
Player Rank faster than the ones on NORMAL. 

Try to reach Rank 20!",20,,,{},,,,,,2015-04-01 15:00:00,2015-04-01 15:00:00,1
2027,Mission::BattleClearMission::UserRankMission,2,Reach Rank 30.,,20022,1,"The Guests and Friends you can choose to 
accompany you in quests will be affected 
by your Rank. 

The higher your Rank is, the stronger they will be! 

Try to reach Rank 30!",30,,,{},,,,,,2015-04-01 15:00:00,2015-04-01 15:00:00,1
2028,Mission::QuestClearMission::ClearAllAreasMission,2,"Clear all stages on 
NORMAL up till Area 9.",,20021,1,"Many things can be achieved through standard 
Quest areas, such as progressing through 
the story, getting Dragon Stones as clear rewards 
and collecting Dragon Balls. 

Clear all stages on NORMAL from Areas 1 to 9.",9,,,"{""area_ids"": [1, 2, 3, 4, 5, 6, 7, 8, 9], ""difficulty"": 0}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2029,Mission::QuestClearMission::ClearAllAreasMission,2,"Clear all stages on 
HARD up till Area 9.",,20018,1,"There are some paths that can only be traversed on 
HARD difficulty, with more Zeni and EXP up for 
grabs. 

Clear all stages on HARD from Areas 1 to 9.",9,,,"{""area_ids"": [1, 2, 3, 4, 5, 6, 7, 8, 9], ""difficulty"": 1}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2030,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (1).",,20015,1,"Clear any stage of Area 1 
""A Gloomy Parallel World"" without 
using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [10000, 10010, 10020, 10030, 10040, 10050], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2031,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (2).",,20014,1,"Clear any stage of Area 2 ""The Ultimate Life Form!"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [20010, 20020, 20030, 20040, 20050], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2032,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (3).",,20013,1,"Clear any stage of Area 3 ""A Call to Arms"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [30010, 30020, 30030, 30040, 30050, 30060, 30070, 30080], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2033,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (4).",,20012,1,"Clear any stage of Area 4 ""The Emperor's Wrath"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [40010, 40020, 40030, 40040, 40050, 40060, 40070, 40080], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2034,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (5).",,20011,1,"Clear any stage of Area 5 
""The Dreaded Ginyu Force"" without using 
Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [50010, 50020, 50030, 50040, 50050, 50060, 50070, 50080, 50090, 50100], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2035,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (6).",,20010,1,"Clear any stage of Area 6 ""The Androids Attack!"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [60010, 60020, 60030, 60040, 60050, 60060, 60070, 60080, 60090, 60100], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2036,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (7).",,20009,1,"Clear any stage of Area 7 ""Assault of the Saiyans!"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [70010, 70020, 70030, 70040, 70050, 70060, 70070, 70080, 70090, 70100], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2037,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (8).",,20008,1,"Clear any stage of Area 8 ""Merciless Frieza"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [80010, 80020, 80030, 80040, 80050, 80060, 80070, 80080, 80090, 80100], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2038,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (9).",,20007,1,"Clear any stage of Area 9 ""Arise, Saiyan Prince"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [90010, 90020, 90030], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-04-01 15:00:00,2038-01-01 00:00:00,1
2039,Mission::QuestClearMission::ClearAllAreasMission,2,"Clear all stages on NORMAL 
from Areas 10 to 12.",,20020,1,Clear all stages on NORMAL from Areas 10 to 12.,3,,,"{""area_ids"": [10, 11, 12], ""difficulty"": 0}",,,,,,2015-05-01 15:00:00,2038-01-01 00:00:00,1
2040,Mission::QuestClearMission::ClearAllAreasMission,2,"Clear all stages on HARD 
from Areas 10 to 12.",,20017,1,Clear all stages on HARD from Areas 10 to 12.,3,,,"{""area_ids"": [10, 11, 12], ""difficulty"": 1}",,,,,,2015-05-01 15:00:00,2038-01-01 00:00:00,1
2041,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (10).",,20006,1,"Clear any stage of Area 10 
""Red Ribbon Machinations"" without 
using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [100010, 100020, 100030, 100040, 100050, 100060, 100070, 100080], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-05-01 15:00:00,2038-01-01 00:00:00,1
2042,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (11).",,20005,1,"Clear any stage of Area 11 ""Unknown Saiyans"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [110010, 110020, 110030, 110040, 110050, 110060, 110070, 110080], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-05-01 15:00:00,2038-01-01 00:00:00,1
2043,Mission::QuestAndZBattleClearMission::CountMission,2,"Clear a stage without using 
an item on NORMAL (12).",,20004,1,"Clear any stage of Area 12 ""Terror Returns"" 
without using Support Items and Continues.",1,,,"{""sugoroku_map_ids"": [120010, 120020, 120030, 120040, 120050, 120060, 120070, 120080], ""require_no_continue"": true, ""require_use_no_support_item"": true}",,,,,,2015-05-01 15:00:00,2038-01-01 00:00:00,1
