id,category,name,pack_name,scene_name,red,green,blue,alpha,lite_flicker_rate,is_usm
1590,1,必殺技用（エクスプロージョン9）,battle_150022,ef_001,255,255,255,255,70,0
1591,1,必殺技用（地球から光が放出）,battle_150023,ef_001,255,255,255,255,70,0
1592,1,必殺技用（地球から光が放出）,battle_150024,ef_001,255,255,255,255,70,0
1593,1,必殺技用（地球から光が放出）黄緑,battle_150023,ef_002,255,255,255,255,70,0
1594,1,必殺技用（地球から光が放出）,battle_150025,ef_001,255,255,255,255,70,0
1595,1,必殺技用（エクスプロージョン10）,battle_150026,ef_001,255,255,255,255,70,0
1596,1,キノコ雲爆発&青空,battle_150027,ef_001,255,255,255,255,70,0
1597,1,キノコ雲爆発&青空,battle_150027,ef_002,255,255,255,255,70,0
1598,1,必殺技用（地球から光が放出）赤紫,battle_150028,ef_001,255,255,255,255,70,0
1599,1,必殺技用（エクスプロージョン）大爆発5,battle_150005,ef_005,255,255,255,255,70,0
1600,1,ひび割れエフェクト,battle_160000,ef_001,255,255,255,255,70,0
1601,1,大爆発１,battle_150009,ef_001,255,255,255,255,70,0
1602,1,大爆発２,battle_150009,ef_002,255,255,255,255,70,0
1603,1,大爆発３,battle_150009,ef_003,255,255,255,255,70,0
1604,1,宇宙からの俯瞰視点で地球からエネルギー波が放出(右上),battle_150004,ef_009,255,255,255,255,70,0
1605,1,必中テロップ(アイコン奇数用),battle_152001,ef_001,255,255,255,255,70,0
1606,1,必中テロップ（アイコン偶数用）,battle_152001,ef_002,255,255,255,255,70,0
1650,1,必殺技用（エクスプロージョン12）,battle_150029,ef_001,255,255,255,255,70,0
1651,1,必殺技用（エクスプロージョン13）,battle_150030,ef_001,255,255,255,255,70,0
1652,1,必殺技用（エクスプロージョン14）,battle_150031,ef_001,255,255,255,255,70,0
1653,1,必殺技用（エクスプロージョン14）,battle_150031,ef_002,255,255,255,255,70,0
1654,1,必殺技用（エクスプロージョン14）,battle_150031,ef_003,255,255,255,255,70,0
1655,1,必殺技用（地球破壊演出）,battle_150001,ef_005,255,255,255,255,70,0
1656,1,必殺技用（エクスプロージョン4）,battle_150017,ef_004,255,255,255,255,70,0
1657,1,細い黒集中線,battle_90003,ef_001,255,255,255,255,70,0
1658,1,必殺技用（エクスプロージョン15）,battle_150032,ef_001,255,255,255,255,70,0
1659,1,溜めエフェクト2_キャラ前用(雷無し),battle_150033,ef_001,255,255,255,255,70,0
1660,1,気力アップ_雷無しver,battle_30500,ef_001,255,255,255,255,70,0
1661,1,気力アップ_雷無しver,battle_30500,ef_002,255,255,255,255,70,0
1662,1,気力アップ_雷無しver,battle_30500,ef_003,255,255,255,255,70,0
1663,1,必殺技用（エクスプロージョン16）,battle_150034,ef_001,255,255,255,255,70,0
1664,1,フュージョン・悟空とベジータ 変身演出,battle_300400,ef_001,255,255,255,255,70,0
1665,1,廃番,battle_300400,ef_001,255,255,255,255,70,0
1666,1,ポタラ・悟空とベジータ 変身演出,battle_300500,ef_001,255,255,255,255,70,0
1667,1,廃番,battle_300500,ef_001,255,255,255,255,70,0
1668,1,必殺技用（地球から光が放出）,battle_150014,ef_001,255,255,255,255,70,0
1669,1,必殺技用（エクスプロージョン17）,battle_150035,ef_001,255,255,255,255,70,0
1670,1,必殺技用（エクスプロージョン18）,battle_150036,ef_001,255,255,255,255,70,0
1671,1,必殺技用（エクスプロージョン19）,battle_150037,ef_001,255,255,255,255,70,0
1672,1,必殺技用（エクスプロージョン20）,battle_150038,ef_001,255,255,255,255,70,0
1673,1,必殺技用（エクスプロージョン21）,battle_150010,ef_001,255,255,255,255,70,0
1674,1,必殺技用（エクスプロージョン22）,battle_150011,ef_001,255,255,255,255,70,0
1675,1,身勝手の極意覚醒演出,battle_300600,ef_001,255,255,255,255,70,0
1676,1,必殺技用（エクスプロージョン21）_大爆発オレンジ,battle_150039,ef_001,255,255,255,255,70,0
1677,1,ターレス神聖樹演出_変身演出,battle_300700,ef_001,255,255,255,255,70,0
1678,1,ターレス神聖樹終了_終了演出,battle_300700,ef_002,255,255,255,255,70,0
1679,1,大爆発（紫・改修版）,battle_150040,ef_001,255,255,255,255,70,0
1680,1,必殺技用（エクスプロージョン23）,battle_150041,ef_001,255,255,255,255,70,0
1681,1,超サイヤ人ゴッドSSベジータ(進化)_進化演出,battle_300800,ef_001,255,255,255,255,70,0
1682,1,必殺技用（地球から光が放出）黄に青バチバチ,battle_150042,ef_001,255,255,255,255,70,0
1683,1,必殺技用（エクスプロージョン24）,battle_150043,ef_001,255,255,255,255,70,0
1684,1,必殺技用（エクスプロージョン25）,battle_150044,ef_001,255,255,255,255,70,0
1685,1,必殺技用（エクスプロージョン26）,battle_150045,ef_001,255,255,255,255,70,0
1686,1,必殺技用（エクスプロージョン26）(スラッグ用),battle_150045,ef_002,255,255,255,255,70,0
1687,1,必殺技用（エクスプロージョン27）,battle_150046,ef_001,255,255,255,255,70,0
1688,1,人造人間21号_気溜めエフェクト,battle_39102,ef_001,255,255,255,255,70,0
1689,1,必殺技用（エクスプロージョン28）,battle_150048,ef_001,255,255,255,255,70,0
1690,1,人造人間21号_変身演出,battle_300900,ef_001,255,255,255,255,70,0
1691,1,ガッ用のひび割れと集中線（通常端末用）,battle_90004,ef_001,255,255,255,255,70,0
1692,1,ガッ用のひび割れと集中線（縦長端末用）,battle_90004,ef_002,255,255,255,255,70,0
1700,1,KO,battle_170000,ef_001,255,255,255,255,70,0
1701,1,ゲームオーバー,battle_170000,ef_002,255,255,255,255,70,0
1702,1,OK,battle_170000,ef_003,255,255,255,255,70,0
1703,1,死亡エフェクト,battle_170000,ef_004,255,255,255,255,70,0
1800,1,エナジーボール 気,battle_180000,ef_001,255,255,255,255,70,0
1801,1,エナジーボール 気,battle_180000,ef_002,255,255,255,255,70,0
1802,1,エナジーボール 気,battle_180000,ef_003,255,255,255,255,70,0
1803,1,エナジーボール 気,battle_180000,ef_004,255,255,255,255,70,0
1804,1,エナジーボール 気,battle_180000,ef_005,255,255,255,255,70,0
1805,1,エナジーボール 気,battle_180000,ef_006,255,255,255,255,70,0
1806,1,エナジーボール 爆発（速）,battle_180000,ef_007,255,255,255,255,70,0
1807,1,エナジーボール 爆発（技）,battle_180000,ef_008,255,255,255,255,70,0
1808,1,エナジーボール 爆発（知）,battle_180000,ef_009,255,255,255,255,70,0
1809,1,エナジーボール 爆発（力）,battle_180000,ef_010,255,255,255,255,70,0
1810,1,エナジーボール 爆発（体）,battle_180000,ef_011,255,255,255,255,70,0
1811,1,エナジーボール 爆発（ドカン）,battle_180000,ef_012,255,255,255,255,70,0
1812,1,ハートボール,battle_180000,ef_013,255,255,255,255,70,0
1813,1,気力ボール,battle_180000,ef_014,255,255,255,255,70,0
1814,1,エナジーボール 出現（速）,battle_180000,ef_015,255,255,255,255,70,0
1815,1,エナジーボール 出現（技）,battle_180000,ef_016,255,255,255,255,70,0
1816,1,エナジーボール 出現（知）,battle_180000,ef_017,255,255,255,255,70,0
1817,1,エナジーボール 出現（力）,battle_180000,ef_018,255,255,255,255,70,0
1818,1,エナジーボール 出現（体）,battle_180000,ef_019,255,255,255,255,70,0
1819,1,エナジーボール 出現（ドカン）,battle_180000,ef_020,255,255,255,255,70,0
1820,1,バトルキャラ光球化,battle_180000,ef_021,255,255,255,255,70,0
1821,1,バトルキャラ光球化,battle_180000,ef_022,255,255,255,255,70,0
1822,1,バトルキャラ光球化(白）,battle_180000,ef_023,255,255,255,255,70,0
1823,1,バトルキャラ光球化(白）,battle_180000,ef_024,255,255,255,255,70,0
1824,1,エナジーボール最前列,battle_180000,ef_025,255,255,255,255,70,0
1825,1,エナジーボール最前列,battle_180000,ef_026,255,255,255,255,70,0
1826,1,敵にHITした際の光エフェクト,battle_180000,ef_027,255,255,255,255,70,0
1827,1,誘爆発,battle_180000,ef_028,255,255,255,255,70,0
1828,1,誘爆で白くなるエフェクト,battle_180000,ef_029,255,255,255,255,70,0
1830,1,エナジーボール 気（色覚サポート）,battle_180000,ef_031,255,255,255,255,70,0
1831,1,エナジーボール 気（色覚サポート）,battle_180000,ef_032,255,255,255,255,70,0
1832,1,エナジーボール 気（色覚サポート）,battle_180000,ef_033,255,255,255,255,70,0
1833,1,エナジーボール 気（色覚サポート）,battle_180000,ef_034,255,255,255,255,70,0
1834,1,エナジーボール 気（色覚サポート）,battle_180000,ef_035,255,255,255,255,70,0
1835,1,エナジーボール 気（魔人ブウのお菓子）,battle_180000,ef_036,255,255,255,255,70,0
1836,1,エナジーボール 気（魔人ブウのお菓子）,battle_180000,ef_037,255,255,255,255,70,0
1837,1,エナジーボール 気（魔人ブウのお菓子）,battle_180000,ef_038,255,255,255,255,70,0
1838,1,エナジーボール 気（N）,battle_180000,ef_039,255,255,255,255,70,0
1839,1,気玉取得によるスリップダメージ用アイコン　通常,battle_bomb,ef_001,255,255,255,255,70,0
1840,1,気玉取得によるスリップダメージ用アイコン　長押し時,battle_bomb,ef_002,255,255,255,255,70,0
1841,1,気玉取得によるスリップダメージ用アイコン　爆発時(青),battle_bomb,ef_003,255,255,255,255,70,0
1842,1,気玉取得によるスリップダメージ用アイコン　爆発時(緑),battle_bomb,ef_004,255,255,255,255,70,0
1843,1,気玉取得によるスリップダメージ用アイコン　爆発時(紫),battle_bomb,ef_005,255,255,255,255,70,0
1844,1,気玉取得によるスリップダメージ用アイコン　爆発時(赤),battle_bomb,ef_006,255,255,255,255,70,0
1845,1,気玉取得によるスリップダメージ用アイコン　爆発時(黄),battle_bomb,ef_007,255,255,255,255,70,0
1846,1,気玉取得によるスリップダメージ用アイコン　爆発時(虹),battle_bomb,ef_008,255,255,255,255,70,0
1847,1,DB気玉アイコン,battle_DB,ef_001,255,255,255,255,70,0
1900,1,HP回復,battle_190000,ef_001,255,255,255,255,70,0
1901,1,ドッカンバチバチ,battle_190000,ef_002,255,255,255,255,70,0
1902,1,ドッカンゲージマックス,battle_190000,ef_003,255,255,255,255,70,0
1903,1,HP999,battle_190000,ef_004,255,255,255,255,70,0
1904,1,moon,battle_190000,ef_005,255,255,255,255,70,0
1905,1,BG,battle_190000,ef_006,255,255,255,255,70,0
1906,1,必殺技用（地球消滅）_黄緑,battle_150103,ef_001,255,255,255,255,70,0
1908,1,ピッコロ・ネイル同化演出,battle_300350,ef_001,255,255,255,255,70,0
1909,1,必殺技用(緑)_エネルギーフィールド用,battle_150049,ef_001,255,255,255,255,70,0
1910,1,必殺技用（エクスプロージョン30）,battle_150050,ef_001,255,255,255,255,70,0
1911,1,必殺技用（エクスプロージョン31）,battle_150051,ef_001,255,255,255,255,70,0
1912,1,孫悟空４段階変身演出,battle_300360,ef_001,255,255,255,255,70,0
1913,1,孫悟空４段階変身演出,battle_300360,ef_002,255,255,255,255,70,0
1914,1,孫悟空４段階変身演出,battle_300360,ef_003,255,255,255,255,70,0
1915,1,孫悟空４段階変身演出,battle_300360,ef_004,255,255,255,255,70,0
1916,1,フリーザ４段階変身演出,battle_300370,ef_001,255,255,255,255,70,0
1917,1,フリーザ４段階変身演出,battle_300370,ef_002,255,255,255,255,70,0
1918,1,フリーザ４段階変身演出,battle_300370,ef_003,255,255,255,255,70,0
1919,1,フリーザ４段階変身演出,battle_300370,ef_004,255,255,255,255,70,0
1920,1,必殺技用（エクスプロージョン32）,battle_150052,ef_001,255,255,255,255,70,0
1921,1,ブリアンデシャトー変身演出,battle_300321,ef_001,255,255,255,255,70,0
1922,1,魔人ブウ(悪)吸収演出,battle_300351,ef_001,255,255,255,255,70,0
1923,1,魔人ブウ(悪)吸収演出,battle_300351,ef_002,255,255,255,255,70,0
1924,1,魔人ブウ(悪)吸収演出,battle_300351,ef_003,255,255,255,255,70,0
1925,1,必殺技用（エクスプロージョン32）,battle_150053,ef_001,255,255,255,255,70,0
1926,1,必殺技用（エクスプロージョン33）,battle_150054,ef_001,255,255,255,255,70,0
1927,1,必殺技用（エクスプロージョン34）,battle_150055,ef_001,255,255,255,255,70,0
1928,1,必殺技用（エクスプロージョン35）,battle_150056,ef_001,255,255,255,255,70,0
1929,1,必殺技用（エクスプロージョン36）,battle_150057,ef_001,255,255,255,255,70,0
1930,1,ゴクウブラック（超サイヤ人ロゼ）変身演出,battle_300930,ef_001,255,255,255,255,70,0
1931,1,締めのガッ に合わせてちょっと動く専用背景。雪山。,battle_150058,ef_001,255,255,255,255,70,0
1932,1,締めのガッ に合わせた静止の専用背景。雪山。,battle_150058,ef_002,255,255,255,255,70,0
1933,1,締めのガッ に合わせてちょっと動く専用背景。大ダニ。,battle_150058,ef_003,255,255,255,255,70,0
1934,1,締めのガッ に合わせた静止の専用背景。大ダニ。,battle_150058,ef_004,255,255,255,255,70,0
1935,1,ゴジータ_変身演出,battle_300940,ef_001,255,255,255,255,70,0
1936,1,ブロリー_変身演出,battle_300950,ef_001,255,255,255,255,70,0
1937,1,ウーブ_合体演出,battle_300960,ef_001,255,255,255,255,70,0
1938,1,ベジータ４段階変身演出,battle_300361,ef_001,255,255,255,255,70,0
1939,1,ベジータ４段階変身演出,battle_300361,ef_002,255,255,255,255,70,0
1940,1,ベジータ４段階変身演出,battle_300361,ef_003,255,255,255,255,70,0
1941,1,ベジータ４段階変身演出,battle_300361,ef_004,255,255,255,255,70,0
1942,1,必殺技用（エクスプロージョン37）,battle_150059,ef_001,255,255,255,255,70,0
1943,1,ブロリー_変身演出,battle_300970,ef_001,255,255,255,255,70,0
1944,1,ザマス_変身演出,battle_300980,ef_001,255,255,255,255,70,0
1945,1,トランクス(未来)_変身演出,battle_300990,ef_001,255,255,255,255,70,0
1946,1,合体ザマスアクティブ変身演出,battle_301000,ef_001,255,255,255,255,70,0
1947,1,トランクス(未来)アクティブ変身演出,battle_301010,ef_001,255,255,255,255,70,0
1948,1,超サイヤ人孫悟空アクティブ激怒演出,battle_301020,ef_001,255,255,255,255,70,0
2000,1,タップのひび割れ,battle_200000,ef_001,255,255,255,255,70,0
2001,1,ドッカンモード用爆発,battle_200000,ef_002,255,255,255,255,70,0
2002,1,ドッカンモードトランクス,battle_200000,ef_003,255,255,255,255,70,0
2003,1,ドッカンモードタイトル,battle_180000,ef_004,255,255,255,255,70,0
2004,1,ドッカンモードタッチエフェクト,battle_180000,ef_005,255,255,255,255,70,0
2005,1,ドッカンモード 7,battle_180000,ef_006,255,255,255,255,70,0
2006,1,ドッカンモード７BG,battle_180000,ef_007,255,255,255,255,70,0
2007,1,ドッカン用オーラ,battle_180000,ef_008,255,255,255,255,70,0
2008,1,舞い上がる粉塵,battle_180000,ef_009,255,255,255,255,70,0
2009,1,ドッカンヒット用,battle_180000,ef_010,255,255,255,255,70,0
3000,1,monkey1,battle_300000,ef_001,255,255,255,255,70,0
3001,1,monkey2,battle_300000,ef_002,255,255,255,255,70,0
3002,1,monkey3,battle_300000,ef_003,255,255,255,255,70,0
3003,1,ビルス大猿化開始演出,battle_300100,ef_001,255,255,255,255,70,0
3004,1,ビルス大猿継続演出,battle_300100,ef_002,255,255,255,255,70,0
3005,1,ビルス大猿終了演出,battle_300100,ef_003,255,255,255,255,70,0
3006,1,ビルス大猿ピザアイコン,battle_300100,ef_004,255,255,255,255,70,0
3007,1,マジュニア_巨大化演出,battle_300200,ef_001,255,255,255,255,30,0
3008,1,マジュニア_巨大化継続,battle_300200,ef_002,255,255,255,255,30,0
3009,1,マジュニア_巨大化終了,battle_300200,ef_003,255,255,255,255,30,0
3010,1,満月用　「魔」マーク,battle_300210,ef_001,255,255,255,255,70,0
3011,1,黄金大猿,battle_300001,ef_001,255,255,255,255,70,0
3012,1,黄金大猿,battle_300001,ef_002,255,255,255,255,70,0
3013,1,黄金大猿,battle_300001,ef_003,255,255,255,255,70,0
3014,1,黄金大猿,battle_300001,ef_004,255,255,255,255,70,0
3015,1,スーパーベビー2大猿,battle_300002,ef_001,255,255,255,255,70,0
3016,1,スーパーベビー2大猿,battle_300002,ef_002,255,255,255,255,70,0
3017,1,スーパーベビー2大猿,battle_300002,ef_003,255,255,255,255,70,0
3018,1,スーパーベビー2大猿,battle_300002,ef_004,255,255,255,255,70,0
3020,1,ベルガモ_顔,battle_300220,ef_001,255,255,255,255,70,0
3021,1,ベルガモ_開始,battle_300230,ef_001,255,255,255,255,70,0
3022,1,ベルガモ_継続,battle_300230,ef_002,255,255,255,255,70,0
3030,1,超サイヤ人2ベジータ(激怒)_顔,battle_300240,ef_001,255,255,255,255,70,0
3031,1,超サイヤ人2ベジータ_激怒開始,battle_300250,ef_001,255,255,255,255,70,0
3032,1,超サイヤ人2ベジータ_激怒終了,battle_300250,ef_002,255,255,255,255,70,0
3040,1,ヒルデガーンピザアイコン,battle_300260,ef_001,255,255,255,255,70,0
3050,1,ヒルデガーン(完全体)ピザアイコン,battle_300280,ef_001,255,255,255,255,70,0
3054,1,ヒルデガーン演出開始,battle_300300,ef_001,255,255,255,255,70,0
3055,1,ヒルデガーン継続,battle_300300,ef_002,255,255,255,255,70,0
3056,1,ヒルデガーン終了,battle_300300,ef_003,255,255,255,255,70,0
3057,1,ヒルデガーン(完全体)演出開始,battle_300300,ef_101,255,255,255,255,70,0
3058,1,ヒルデガーン(完全体)継続,battle_300300,ef_102,255,255,255,255,70,0
3059,1,ヒルデガーン(完全体)終了,battle_300300,ef_103,255,255,255,255,70,0
3060,1,リブリアン(巨大化)_アイコン,battle_300310,ef_001,255,255,255,255,70,0
3061,1,リブリアン(巨大化)_巨大化演出,battle_300320,ef_001,255,255,255,255,70,0
3062,1,リブリアン(巨大化)_巨大化継続,battle_300320,ef_002,255,255,255,255,70,0
3063,1,リブリアン(巨大化)_巨大化終了,battle_300320,ef_003,255,255,255,255,70,0
3070,1,スラッグ(巨大化)_アイコン,battle_300330,ef_001,255,255,255,255,70,0
3071,1,スラッグ(巨大化)_巨大化演出,battle_300340,ef_001,255,255,255,255,70,0
3072,1,スラッグ(巨大化)_巨大化継続,battle_300340,ef_002,255,255,255,255,70,0
3073,1,スラッグ(巨大化)_巨大化終了,battle_300340,ef_003,255,255,255,255,70,0
3074,1,激怒演出開始,battle_301021,ef_001,255,255,255,255,70,0
