id,rmbattle_id,type,name,description,priority,target_value,conditions
11011,11,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
11012,11,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
11013,11,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
11014,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,987,1,"{""level"": 1}"
11015,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,986,2,"{""level"": 1}"
11016,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,985,3,"{""level"": 1}"
11017,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,984,1,"{""level"": 2}"
11018,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,983,2,"{""level"": 2}"
11019,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,982,3,"{""level"": 2}"
11020,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,981,1,"{""level"": 3}"
11021,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,980,2,"{""level"": 3}"
11022,11,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,979,3,"{""level"": 3}"
12001,12,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
12002,12,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
12003,12,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
12004,12,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
12005,12,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
12006,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
12007,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
12008,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
12009,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
12010,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
12011,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
12012,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
12013,12,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
12014,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,987,1,"{""level"": 1}"
12015,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,986,2,"{""level"": 1}"
12016,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,985,3,"{""level"": 1}"
12017,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,984,1,"{""level"": 2}"
12018,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,983,2,"{""level"": 2}"
12019,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,982,3,"{""level"": 2}"
12020,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,981,1,"{""level"": 3}"
12021,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,980,2,"{""level"": 3}"
12022,12,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,979,3,"{""level"": 3}"
13001,13,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
13002,13,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
13003,13,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
13004,13,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
13005,13,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
13006,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
13007,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
13008,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
13009,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
13010,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
13011,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
13012,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
13013,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
13014,13,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
13015,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
13016,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
13017,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
13018,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
13019,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
13020,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
13021,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
13022,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
13023,13,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
14001,14,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
14002,14,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
14003,14,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
14004,14,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
14005,14,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
14006,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
14007,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
14008,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
14009,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
14010,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
14011,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
14012,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
14013,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
14014,14,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
14015,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
14016,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
14017,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
14018,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
14019,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
14020,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
14021,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
14022,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
14023,14,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
15001,15,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
15002,15,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
15003,15,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
15004,15,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
15005,15,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
15006,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
15007,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
15008,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
15009,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
15010,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
15011,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
15012,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
15013,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
15014,15,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
15015,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
15016,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
15017,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
15018,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
15019,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
15020,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
15021,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
15022,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
15023,15,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
16001,16,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
16002,16,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
16003,16,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
16004,16,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
16005,16,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
16006,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
16007,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
16008,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
16009,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
16010,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
16011,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
16012,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
16013,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
16014,16,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
16015,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
16016,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
16017,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
16018,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
16019,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
16020,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
16021,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
16022,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
16023,16,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
17001,17,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
17002,17,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
17003,17,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
17004,17,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 3 times.,[Weekly] Clear a stage 3 times.,997,3,{}
17005,17,RMBattleMission::StageClearMission::CountMission,Clear a stage once.,Clear a stage once.,996,1,{}
17006,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 2 times.,Clear a stage 2 times.,995,2,{}
17007,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 3 times.,Clear a stage 3 times.,994,3,{}
17008,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 4 times.,Clear a stage 4 times.,993,4,{}
17009,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 5 times.,Clear a stage 5 times.,992,5,{}
17010,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 6 times.,Clear a stage 6 times.,991,6,{}
17011,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 7 times.,Clear a stage 7 times.,990,7,{}
17012,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 8 times.,Clear a stage 8 times.,989,8,{}
17013,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 9 times.,Clear a stage 9 times.,988,9,{}
17014,17,RMBattleMission::StageClearMission::CountMission,Clear a stage 10 times.,Clear a stage 10 times.,987,10,{}
17015,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 1.,Clear Level 1.,986,1,"{""level"": 1}"
17016,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 2 times.,Clear Level 1 for 2 times.,985,2,"{""level"": 1}"
17017,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 1 for 3 times.,Clear Level 1 for 3 times.,984,3,"{""level"": 1}"
17018,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 2.,Clear Level 2.,983,1,"{""level"": 2}"
17019,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 2 times.,Clear Level 2 for 2 times.,982,2,"{""level"": 2}"
17020,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 2 for 3 times.,Clear Level 2 for 3 times.,981,3,"{""level"": 2}"
17021,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 3.,Clear Level 3.,980,1,"{""level"": 3}"
17022,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 2 times.,Clear Level 3 for 2 times.,979,2,"{""level"": 3}"
17023,17,RMBattleMission::LevelClearMission::CountMission,Clear Level 3 for 3 times.,Clear Level 3 for 3 times.,978,3,"{""level"": 3}"
18001,18,RMBattleMission::EntryMission::CountMission,Enter an Ultimate Clash.,Enter an Ultimate Clash.,1000,1,{}
18002,18,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage once.,[Weekly] Clear a stage once.,999,1,{}
18003,18,RMBattleMission::StageClearMission::CountMission,[Weekly] Clear a stage 2 times.,[Weekly] Clear a stage 2 times.,998,2,{}
